log_id,source_node,target_node,edge_type,label
invictus_enriched.csv:752,arn:aws:iam::123837392027:user/bert-jan,AAEAAbwQk+7AJvg2ZAp3PkimvgnsksUOA0Tk+N58wvEOBay3AAAAAGSr8mMb8wYSF2oKESnNvZIz4NbR8/MCNuyL7Zq+UA/Awo9ekIeqDbA1L/WxKvlK4JYh1boqLo832q37cz6TR+3u2G48O1520tgRsqP1h5juXkyokz2UV+Y0Ij9ruKpFv6VOQDCJPWFtbRN8mWTdj62AnslQb2ma8Y3oQ4NmD1xRUi4TBDI/WJYBGHwLAh9KSqTT7TBNZbanWNeNK5FUZtw17BA22NnQo+AwY0ZGNQwCn5mjHEU6LDMPGmXIuWRjW3uB8/ATabL+kAI6JTHFjqsHi5Rtk0eI1wJypz9Unpg8GNeoUy3gz+yC7RObAa+DISNr+zpuyhhs0PO7qBHGLHt9IH9JRYyq2VQY5ErnBj0SSWYjg61KePHPr5Uv0sAcNoPp+pkfoNh/eFqWEwdoT0UlMBpE5c+2wF/ZVsawt+vOUdRMp/uamNE8JotWpnFrblj5DKAsxp0BdvUqB+6vKgY5r1WOdrtzXD9jVL9jr77+JVzV6YsheiHwqJg8q0as9qzePl+XqXGEDcIXkhkoulffcwnAjb/cH9pKc6rfGbv08EVmSYljkt7JR9wY9zDDyAwU4we9h40YGowfp9oGveQGuO0EADiDAWkqMF9wyXzBWERzipWHjRyxdM8LU5hgGO5ya5pD8+mjeBzLE/sCxz8pjA6bL/a4vbVolKjlrchaBeSi4Q==,DescribeParameters,0
invictus_enriched.csv:753,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:754,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:755,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
invictus_enriched.csv:756,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:757,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
invictus_enriched.csv:758,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:759,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:760,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:761,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:762,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
invictus_enriched.csv:763,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:764,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:765,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:766,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:767,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:768,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:769,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:770,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:771,arn:aws:iam::123837392027:user/bert-jan,AAEAAclp8UFCJ7dny493eHEd80U02QjHYLN3Zos8k76vioy6AAAAAGSr8mMX5g/G6u27xNLExCcVqI3GqorjWAm9Jxfvr22QMWPU+aSsHHcPSxVy0aL9N2f8dfZQVntYKkXmMYew8ouo6VEFpV00O6ifG9rSuXjR9QmBWHRmvpI+bqrVdC/LZpmU5ZycCYB021XDBNZf5bbhCReDsydPT+OF2a4OSaQkdstk0qWAF+LnBY5m8innGKZqUfdvVDSQUmDM3ejzT2taG31gUU97Jyo5GV2OgWlNsxdm6JzcNXclOmbXCZRqCq8ZY2+2dTvq9ww0gQOkyOTVrV+7eDipoc+2/4Xf3aJlpsDb7xuHyVvSb0tioo7FnSepaGyHHSPiVgNj7feEf+TYtF6knj9J81Yk231YRgyDtIJCMLB2WnQN7L88wKaYl/hPQTaHyOC10b+5TR8h/wrVgdN6901dOXndK0eTtjf5ydgBJX/I0UGPfvVJLNMExJnMRWk2Nd+oxbgSg075w8IEVJyOAlfDP1gABv3lzUOrFjQf+BOub63MzqxjQZfRmrHlBUrVgUc8OUN+/bdp3ExMSR2HLa3avAtWHlWiFwMx18cgV/xfhqeD4aXua7r4b0VJX6z9CMzsMZ6t5X3NGQgQiVAob1/LEOymS7EJ2B3tPE0sk+kfKSBGyW0uDZjO+n1zttslNa7VfgAZVYiksd2VNyGziM15cv5NcVanS9MkcmJHvQ==,DescribeParameters,0
invictus_enriched.csv:772,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:773,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:774,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:775,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:776,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:777,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:778,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:779,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:780,arn:aws:iam::123837392027:user/bert-jan,AAEAAZijLmnGzrCRJTMi2oNft3Q/mk513Tj3ShwWaULIw/kCAAAAAGSr8mQXAqRA8gyWCXktje6ZSLk007u9h2PPWx3wY236thQrXY1/smJtBEUmCKXAN6c0h4Wll2eNU/O4pTdscScaTfLq7/8yb4W+iH4Cw72rGMB5s7BqTHt8QAhB0g012V1cMhx22VfZg+TmJyyYyH7Uy8xsxqaMq7cPnEHm6FsBSB2ZI1qINpvhTd9xYucUhDXy+866+k3ITNPHBpQiy4NsOHo8FzS3RzGMkGts2J1Rd0K4RnNsYpygckjkDy8GM3hn55LEMg3N1FITVoPs4YuCuDSY8nvcYG+oS/QLAmyti8HemqfbTY+O8YyfB0pVpO43iVwawKu9/bP0mnr2zxLsR/cBF+xa12lkJrzNV8h4hcZ0+jTsbIaQjtCuG2PxTqxWXiRsICM/66JLdbdIjb4WsRSFwo3gl9PJkD1JtGj5py9zYStUrW/dahIJ7ynt50OwNBmiaw9kgdetXXoRHQI3f/c6g3G01nAId3YZwnZ5zSM2dIlrz/wVv8urlCmUYSRWYMcsggefPfCyUw5r9MeOu+KF2sbbrdoigUqnBt4Yq0O/R3O6v8/j4qWLtpkrZEWpxxnqhT61taRp2Vct28n8/IFkvUbQ+U4+I++TDfSnB28HjnVgRYET2kJB58Jsg77e53E69hXJzDmEIRvHp0zUIsMsW6oYxuTXmEwLqR7Gepyw2w==,DescribeParameters,0
invictus_enriched.csv:781,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
invictus_enriched.csv:782,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
invictus_enriched.csv:783,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:784,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
invictus_enriched.csv:785,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:786,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:787,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-cloudtraild-trail-aueolsaccp,DeleteTrail,1
invictus_enriched.csv:788,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:789,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:790,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:791,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:792,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:793,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,CreateBucket,0
invictus_enriched.csv:794,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketTagging,0
invictus_enriched.csv:795,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,PutBucketPolicy,1
invictus_enriched.csv:796,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,PutBucketTagging,0
invictus_enriched.csv:797,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketPolicy,0
invictus_enriched.csv:798,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketAcl,0
invictus_enriched.csv:799,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketWebsite,0
invictus_enriched.csv:800,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketCors,0
invictus_enriched.csv:801,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetAccelerateConfiguration,0
invictus_enriched.csv:802,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketVersioning,0
invictus_enriched.csv:803,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketLogging,0
invictus_enriched.csv:804,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketLifecycle,0
invictus_enriched.csv:805,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketRequestPayment,0
invictus_enriched.csv:806,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketReplication,0
invictus_enriched.csv:807,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketEncryption,0
invictus_enriched.csv:808,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketObjectLockConfiguration,0
invictus_enriched.csv:809,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketTagging,0
invictus_enriched.csv:810,unknown_principal,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketAcl,0
invictus_enriched.csv:811,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,CreateTrail,0
invictus_enriched.csv:812,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,StartLogging,0
invictus_enriched.csv:813,arn:aws:iam::123837392027:user/bert-jan,aws_service,ListTags,0
invictus_enriched.csv:814,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeTrails,0
invictus_enriched.csv:815,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,GetTrailStatus,0
invictus_enriched.csv:816,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,GetEventSelectors,0
invictus_enriched.csv:817,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,PutEventSelectors,1
invictus_enriched.csv:818,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:819,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:820,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,CreateBucket,0
invictus_enriched.csv:821,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:822,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketTagging,0
invictus_enriched.csv:823,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,PutBucketTagging,0
invictus_enriched.csv:824,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,PutBucketPolicy,1
invictus_enriched.csv:825,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketCors,0
invictus_enriched.csv:826,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketPolicy,0
invictus_enriched.csv:827,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketAcl,0
invictus_enriched.csv:828,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketWebsite,0
invictus_enriched.csv:829,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketVersioning,0
invictus_enriched.csv:830,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketRequestPayment,0
invictus_enriched.csv:831,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetAccelerateConfiguration,0
invictus_enriched.csv:832,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketLogging,0
invictus_enriched.csv:833,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketLifecycle,0
invictus_enriched.csv:834,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketReplication,0
invictus_enriched.csv:835,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketEncryption,0
invictus_enriched.csv:836,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketObjectLockConfiguration,0
invictus_enriched.csv:837,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketTagging,0
invictus_enriched.csv:838,unknown_principal,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketAcl,0
invictus_enriched.csv:839,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,CreateTrail,0
invictus_enriched.csv:840,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,StartLogging,0
invictus_enriched.csv:841,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeTrails,0
invictus_enriched.csv:842,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,GetEventSelectors,0
invictus_enriched.csv:843,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,GetTrailStatus,0
invictus_enriched.csv:844,arn:aws:iam::123837392027:user/bert-jan,aws_service,ListTags,0
invictus_enriched.csv:845,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,PutBucketLifecycle,0
invictus_enriched.csv:846,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:847,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ct-stop-trail-qzbgnfqisx,StopLogging,1
invictus_enriched.csv:848,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:849,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ct-stop-trail-qzbgnfqisx,StopLogging,1
invictus_enriched.csv:850,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ct-stop-trail-qzbgnfqisx,StopLogging,1
invictus_enriched.csv:851,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:852,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:853,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:854,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:855,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetCallerIdentity,0
invictus_enriched.csv:856,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-leave-org-role,CreateRole,1
invictus_enriched.csv:857,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-leave-org-role,PutRolePolicy,1
invictus_enriched.csv:858,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-leave-org-role,ListRolePolicies,0
invictus_enriched.csv:859,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-leave-org-role,GetRole,0
invictus_enriched.csv:860,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-leave-org-role,GetRolePolicy,0
invictus_enriched.csv:861,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-leave-org-role,ListAttachedRolePolicies,0
invictus_enriched.csv:862,arn:aws:iam::123837392027:user/benjamin,eu-north-1,GetRegionOptStatus,0
invictus_enriched.csv:863,arn:aws:iam::123837392027:user/bert-jan,aws_service,AssumeRole,0
invictus_enriched.csv:864,arn:aws:iam::123837392027:user/bert-jan,aws_service,AssumeRole,0
invictus_enriched.csv:865,arn:aws:iam::123837392027:user/bert-jan,aws_service,AssumeRole,0
invictus_enriched.csv:866,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role/i-0dbc91f429e48eeed,i-0dbc91f429e48eeed,UpdateInstanceInformation,0
invictus_enriched.csv:867,arn:aws:iam::123837392027:user/bert-jan,arn:aws:iam::123837392027:role/stratus-red-team-leave-org-role,AssumeRole,0
invictus_enriched.csv:868,arn:aws:iam::123837392027:user/bert-jan,arn:aws:iam::123837392027:role/stratus-red-team-leave-org-role,AssumeRole,0
invictus_enriched.csv:869,arn:aws:sts::123837392027:assumed-role/stratus-red-team-leave-org-role/aws-go-sdk-1688990515440126480,aws_service,LeaveOrganization,0
invictus_enriched.csv:870,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:871,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:872,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:873,arn:aws:iam::123837392027:user/bert-jan,10.0.0.0/16,CreateVpc,0
invictus_enriched.csv:874,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-remove-flow-logs-role,CreateRole,1
invictus_enriched.csv:875,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-remove-flow-logs-role,GetRole,0
invictus_enriched.csv:876,arn:aws:iam::123837392027:user/bert-jan,/stratus-red-team/vpc-flow-logs,DescribeLogGroups,0
invictus_enriched.csv:877,arn:aws:iam::123837392027:user/bert-jan,/stratus-red-team/vpc-flow-logs,CreateLogGroup,0
invictus_enriched.csv:878,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
invictus_enriched.csv:879,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-remove-flow-logs-role,ListRolePolicies,0
invictus_enriched.csv:880,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
invictus_enriched.csv:881,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-remove-flow-logs-role,ListAttachedRolePolicies,0
invictus_enriched.csv:882,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcClassicLink,0
invictus_enriched.csv:883,arn:aws:iam::123837392027:user/bert-jan,/stratus-red-team/vpc-flow-logs,ListTagsLogGroup,0
invictus_enriched.csv:884,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcClassicLinkDnsSupport,0
invictus_enriched.csv:885,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-remove-flow-logs-role,GetRolePolicy,0
invictus_enriched.csv:886,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-remove-flow-logs-role,PutRolePolicy,1
invictus_enriched.csv:887,arn:aws:iam::123837392027:user/bert-jan,vpc-0255d384b4b458b46,DescribeVpcAttribute,0
invictus_enriched.csv:888,arn:aws:iam::123837392027:user/bert-jan,vpc-0255d384b4b458b46,DescribeVpcAttribute,0
invictus_enriched.csv:889,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNetworkAcls,0
invictus_enriched.csv:890,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSecurityGroups,0
invictus_enriched.csv:891,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
invictus_enriched.csv:892,arn:aws:iam::123837392027:user/bert-jan,aws_service,CreateFlowLogs,0
invictus_enriched.csv:893,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeFlowLogs,0
invictus_enriched.csv:894,arn:aws:iam::123837392027:user/bert-jan,aws_service,DeleteFlowLogs,0
invictus_enriched.csv:895,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:896,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:897,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:898,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetCallerIdentity,0
invictus_enriched.csv:899,arn:aws:iam::123837392027:user/benjamin,eventTypeCategory,DescribeEventAggregates,0
invictus_enriched.csv:900,arn:aws:iam::123837392027:user/benjamin,eventTypeCategory,DescribeEventAggregates,0
invictus_enriched.csv:901,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-get-usr-data-role,PutRolePolicy,1
invictus_enriched.csv:902,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-get-usr-data-role,CreateRole,1
invictus_enriched.csv:903,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-get-usr-data-role,GetRole,0
invictus_enriched.csv:904,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-get-usr-data-role,ListRolePolicies,0
invictus_enriched.csv:905,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-get-usr-data-role,GetRolePolicy,0
invictus_enriched.csv:906,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-get-usr-data-role,ListAttachedRolePolicies,0
invictus_enriched.csv:907,arn:aws:iam::123837392027:user/bert-jan,aws_service,AssumeRole,0
invictus_enriched.csv:908,arn:aws:iam::123837392027:user/bert-jan,aws_service,AssumeRole,0
invictus_enriched.csv:909,arn:aws:iam::123837392027:user/bert-jan,aws_service,AssumeRole,0
invictus_enriched.csv:910,arn:aws:iam::123837392027:user/bert-jan,arn:aws:iam::123837392027:role/stratus-red-team-get-usr-data-role,AssumeRole,0
invictus_enriched.csv:911,arn:aws:iam::123837392027:user/bert-jan,arn:aws:iam::123837392027:role/stratus-red-team-get-usr-data-role,AssumeRole,0
invictus_enriched.csv:912,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-0963a2e8,DescribeInstanceAttribute,0
invictus_enriched.csv:913,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-77cae250,DescribeInstanceAttribute,0
invictus_enriched.csv:914,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-4dc512df,DescribeInstanceAttribute,0
invictus_enriched.csv:915,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-8d582f7b,DescribeInstanceAttribute,0
invictus_enriched.csv:916,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-ee5be736,DescribeInstanceAttribute,0
invictus_enriched.csv:917,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-8107c9c0,DescribeInstanceAttribute,0
invictus_enriched.csv:918,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-f2a41e93,DescribeInstanceAttribute,0
invictus_enriched.csv:919,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-34d324a6,DescribeInstanceAttribute,0
invictus_enriched.csv:920,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-0c40acb1,DescribeInstanceAttribute,0
invictus_enriched.csv:921,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-7a1dfe61,DescribeInstanceAttribute,0
invictus_enriched.csv:922,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-dc4c8f63,DescribeInstanceAttribute,0
invictus_enriched.csv:923,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-7d8e8548,DescribeInstanceAttribute,0
invictus_enriched.csv:924,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-0a34046d,DescribeInstanceAttribute,0
invictus_enriched.csv:925,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-867d08fc,DescribeInstanceAttribute,0
invictus_enriched.csv:926,arn:aws:sts::123837392027:assumed-role/stratus-red-team-get-usr-data-role/aws-go-sdk-1688990565286187801,i-65903502,DescribeInstanceAttribute,0
invictus_enriched.csv:927,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
invictus_enriched.csv:928,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:929,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeImages,0
invictus_enriched.csv:930,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAvailabilityZones,0
invictus_enriched.csv:931,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
invictus_enriched.csv:932,arn:aws:iam::123837392027:user/bert-jan,vpc,AllocateAddress,0
invictus_enriched.csv:933,arn:aws:iam::123837392027:user/bert-jan,10.0.0.0/16,CreateVpc,0
invictus_enriched.csv:934,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ec2-enumerate-role,GetRole,0
invictus_enriched.csv:935,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ec2-enumerate-role,CreateRole,1
invictus_enriched.csv:936,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
invictus_enriched.csv:937,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ec2-enumerate-role,ListRolePolicies,0
invictus_enriched.csv:938,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAddresses,0
