log_id,source_node,target_node,edge_type,label
2147,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2148,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeDhcpOptions,0
2149,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2150,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2151,arn:aws:iam::123837392027:user/bert-jan,aws_service,ListNotificationHubs,0
2152,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeInternetGateways,0
2153,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcEndpoints,0
2154,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeEgressOnlyInternetGateways,0
2155,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNetworkAcls,0
2156,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2157,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeEgressOnlyInternetGateways,0
2158,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeInternetGateways,0
2159,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2160,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2161,arn:aws:iam::123837392027:user/bert-jan,vpc-098ff30ff74b36f73,DescribeVpcAttribute,0
2162,arn:aws:iam::123837392027:user/bert-jan,vpc-098ff30ff74b36f73,ListFirewallRuleGroupAssociations,0
2163,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSubnets,0
2164,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNatGateways,0
2165,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSubnets,0
2166,arn:aws:iam::123837392027:user/bert-jan,vpc-098ff30ff74b36f73,DescribeVpcAttribute,0
2167,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcEndpoints,0
2168,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2169,arn:aws:iam::123837392027:user/bert-jan,vpc-098ff30ff74b36f73,DescribeVpcAttribute,0
2170,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNatGateways,0
2171,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2172,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2173,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2174,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAvailabilityZones,0
2175,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2176,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeImages,0
2177,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcClassicLink,0
2178,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcClassicLinkDnsSupport,0
2179,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAddresses,0
2180,arn:aws:iam::123837392027:user/bert-jan,vpc-06fe1a64761a0f720,DescribeVpcAttribute,0
2181,arn:aws:iam::123837392027:user/bert-jan,vpc-06fe1a64761a0f720,DescribeVpcAttribute,0
2182,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNetworkAcls,0
2183,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2184,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSecurityGroups,0
2185,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeInternetGateways,0
2186,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2187,arn:aws:iam::123837392027:user/bert-jan,vpc-06fe1a64761a0f720,DeleteVpc,0
2188,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNetworkAcls,0
2189,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2190,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2191,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2192,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeDhcpOptions,0
2193,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeDhcpOptions,0
2194,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2195,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNetworkAcls,0
2196,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2197,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2198,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2199,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAvailabilityZones,0
2200,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2201,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2202,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2203,arn:aws:iam::123837392027:user/bert-jan,10.0.0.0/16,CreateVpc,0
2204,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcClassicLink,0
2205,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcClassicLinkDnsSupport,0
2206,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeVpcs,0
2207,arn:aws:iam::123837392027:user/bert-jan,vpc-07b33857c7ad1c027,DescribeVpcAttribute,0
2208,arn:aws:iam::123837392027:user/bert-jan,vpc-07b33857c7ad1c027,DescribeVpcAttribute,0
2209,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeNetworkAcls,0
2210,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2211,arn:aws:iam::123837392027:user/bert-jan,vpc-07b33857c7ad1c027,CreateSubnet,0
2212,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSecurityGroups,0
2213,arn:aws:iam::123837392027:user/bert-jan,vpc-07b33857c7ad1c027,CreateRouteTable,0
2214,arn:aws:iam::123837392027:user/bert-jan,vpc-07b33857c7ad1c027,CreateSubnet,0
2215,arn:aws:iam::123837392027:user/bert-jan,vpc-07b33857c7ad1c027,CreateRouteTable,0
2216,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSubnets,0
2217,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSubnets,0
2218,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSubnets,0
2219,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2220,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeSubnets,0
2221,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2222,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2223,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2224,arn:aws:iam::123837392027:user/bert-jan,rtb-01982f631c227e48f,AssociateRouteTable,0
2225,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2226,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2227,arn:aws:iam::123837392027:user/bert-jan,rtb-026f5220869c79072,AssociateRouteTable,0
2228,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-share-snap-vpc,CreateDBSubnetGroup,0
2229,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2230,arn:aws:iam::123837392027:user/bert-jan,arn:aws:rds:us-east-1:123837392027:subgrp:stratus-red-team-share-snap-vpc,ListTagsForResource,0
2231,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-share-snap-vpc,DescribeDBSubnetGroups,0
2232,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeRouteTables,0
2233,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2234,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,CreateDBInstance,0
2235,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2236,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2237,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2238,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2239,arn:aws:sts::123837392027:assumed-role/AWSServiceRoleForRDS/SLRManagement,aws_service,DescribeVpcs,0
2240,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2241,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2242,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2243,arn:aws:sts::123837392027:assumed-role/AWSServiceRoleForRDS/SLRManagement,aws_service,DescribeSubnets,0
2244,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2245,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2246,arn:aws:sts::123837392027:assumed-role/AWSServiceRoleForRDS/SLRManagement,subnet-0c8a70cf4fd24084f,CreateNetworkInterface,0
2247,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2248,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2249,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2250,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2251,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2252,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2253,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2254,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2255,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2256,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2257,arn:aws:iam::123837392027:user/benjamin,eventTypeCategory,DescribeEventAggregates,0
2258,arn:aws:iam::123837392027:user/benjamin,eventTypeCategory,DescribeEventAggregates,0
2259,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2260,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2261,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2262,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2263,arn:aws:iam::123837392027:user/bert-jan,eventTypeCategory,DescribeEventAggregates,0
2264,arn:aws:iam::123837392027:user/bert-jan,eventTypeCategory,DescribeEventAggregates,0
2265,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2266,,arn:aws:iam::123837392027:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS,AssumeRole,0
2267,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2268,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2269,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2270,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2271,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2272,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2273,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,DescribeDBInstances,0
2274,arn:aws:iam::123837392027:user/bert-jan,arn:aws:rds:us-east-1:123837392027:db:terraform-20230710121504061500000001,ListTagsForResource,0
2275,arn:aws:iam::123837392027:user/bert-jan,terraform-20230710121504061500000001,CreateDBSnapshot,0
2276,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2277,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2278,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2279,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2280,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2281,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2282,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2283,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2284,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2285,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2286,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2287,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2288,arn:aws:iam::123837392027:user/bert-jan,exfiltration,DescribeDBSnapshots,0
2289,arn:aws:iam::123837392027:user/bert-jan,arn:aws:rds:us-east-1:123837392027:snapshot:exfiltration,ListTagsForResource,0
2290,arn:aws:iam::123837392027:user/bert-jan,exfiltration,ModifyDBSnapshotAttribute,0
2291,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2292,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2293,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2294,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketTagging,0
2295,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,CreateBucket,0
2296,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,PutBucketTagging,0
2297,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketWebsite,0
2298,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketAcl,0
2299,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketCors,0
2300,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetAccelerateConfiguration,0
2301,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketVersioning,0
2302,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketRequestPayment,0
2303,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketLogging,0
2304,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketLifecycle,0
2305,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketReplication,0
2306,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketEncryption,0
2307,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketObjectLockConfiguration,0
2308,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,GetBucketTagging,0
2309,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-bdbp-lhfzvgcamn,PutBucketPolicy,1
2310,arn:aws:iam::123837392027:user/benjamin,eventTypeCategory,DescribeEventAggregates,0
2311,arn:aws:iam::123837392027:user/benjamin,eventTypeCategory,DescribeEventAggregates,0
2312,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2313,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2314,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetCallerIdentity,0
2315,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-nmfalu-gfjyeaypjt,GetUser,0
2316,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-nmfalu-gfjyeaypjt,CreateUser,1
2317,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2318,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-nmfalu-gfjyeaypjt,CreateLoginProfile,1
2319,arn:aws:iam::123837392027:user/stratus-red-team-nmfalu-gfjyeaypjt,aws_service,ConsoleLogin,0
2320,arn:aws:iam::123837392027:user/bert-jan,eventTypeCategory,DescribeEventAggregates,0
2321,arn:aws:iam::123837392027:user/bert-jan,eventTypeCategory,DescribeEventAggregates,0
2322,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2323,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2324,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2325,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,CreateRole,1
2326,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,GetRole,0
2327,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,ListAttachedRolePolicies,0
2328,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,ListRolePolicies,0
2329,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,ListAttachedRolePolicies,0
2330,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,AttachRolePolicy,1
2331,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-r-role,UpdateAssumeRolePolicy,1
2332,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2333,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2334,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2335,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-u-user,CreateUser,1
2336,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-u-user,GetUser,0
2337,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-u-user,CreateAccessKey,1
2338,arn:aws:iam::123837392027:user/bert-jan,malicious-iam-user,AttachUserPolicy,1
2339,arn:aws:iam::123837392027:user/bert-jan,malicious-iam-user,CreateUser,1
2340,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2341,arn:aws:iam::123837392027:user/bert-jan,malicious-iam-user,CreateAccessKey,1
2342,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2343,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2344,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2345,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-login-profile-user,GetUser,0
2346,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-login-profile-user,CreateUser,1
2347,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-login-profile-user,CreateLoginProfile,1
2348,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetCallerIdentity,0
2349,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2350,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2351,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-lambda,GetRole,0
2352,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-lambda,CreateRole,1
2353,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,CreateBucket,0
2354,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2355,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketTagging,0
2356,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-lambda,ListRolePolicies,0
2357,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,PutBucketTagging,0
2358,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketAcl,0
2359,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-lambda,ListAttachedRolePolicies,0
2360,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketCors,0
2361,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketWebsite,0
2362,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketVersioning,0
2363,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetAccelerateConfiguration,0
2364,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketLogging,0
2365,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketRequestPayment,0
2366,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketLifecycle,0
2367,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketEncryption,0
2368,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketReplication,0
2369,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketObjectLockConfiguration,0
2370,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-bucket-ufamgrrnmw,GetBucketTagging,0
2371,,arn:aws:iam::123837392027:role/stratus-red-team-backdoor-f-lambda,AssumeRole,0
2372,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-func,CreateFunction20150331,0
2373,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-func,GetFunction20150331v2,0
2374,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-func,GetFunction20150331v2,0
2375,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-func,GetFunctionCodeSigningConfig,0
2376,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-func,ListVersionsByFunction20150331,0
2377,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-backdoor-f-func,AddPermission20150331v2,0
2378,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2379,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2380,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-lambda-xhfgzaowxc,CreateRole,1
2381,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2382,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,CreateBucket,0
2383,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-lambda-xhfgzaowxc,ListAttachedRolePolicies,0
2384,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-lambda-xhfgzaowxc,ListRolePolicies,0
2385,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketTagging,0
2386,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-lambda-xhfgzaowxc,GetRole,0
2387,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetAccelerateConfiguration,0
2388,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketRequestPayment,0
2389,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketVersioning,0
2390,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketWebsite,0
2391,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketAcl,0
2392,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketPolicy,0
2393,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,PutBucketTagging,0
2394,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketCors,0
2395,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketLifecycle,0
2396,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketObjectLockConfiguration,0
2397,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketLogging,0
2398,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketReplication,0
2399,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketTagging,0
2400,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-bucket-xhfgzaowxc,GetBucketEncryption,0
2401,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,CreateFunction20150331,0
2402,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,CreateFunction20150331,0
2403,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,CreateFunction20150331,0
2404,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,CreateFunction20150331,0
2405,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,GetFunction20150331v2,0
2406,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,CreateFunction20150331,0
2407,,arn:aws:iam::123837392027:role/stratus-red-team-olc-lambda-xhfgzaowxc,AssumeRole,0
2408,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,ListVersionsByFunction20150331,0
2409,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,GetFunction20150331v2,0
2410,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,GetFunction20150331v2,0
2411,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-olc-func-xhfgzaowxc,GetFunctionCodeSigningConfig,0
2412,arn:aws:iam::123837392027:user/bert-jan,arn:aws:lambda:us-east-1:123837392027:function:stratus-red-team-olc-func-xhfgzaowxc,UpdateFunctionCode20150331v2,0
2413,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
2414,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2415,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-trust-anchor-role,CreateRole,1
2416,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
2417,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-trust-anchor-role,ListAttachedRolePolicies,0
2418,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-trust-anchor-role,GetRole,0
2419,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-trust-anchor-role,ListRolePolicies,0
